date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:23:03	68042/68042	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20May%202015%2010:41:04%20GMT	http://dre.ducati.it/wp-content/uploads/2015/02/DRE_MTS_TECHRIDE_027_-480x269.jpg	C:/My%20Web%20Sites/ducati/ducati/dre.ducati.it/wp-content/uploads/2015/02/DRE_MTS_TECHRIDE_027_-480x269.jpg	(from http://dre.ducati.it/en/news/)
00:23:05	61839/61839	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Apr%202015%2015:45:51%20GMT	http://dre.ducati.it/wp-content/uploads/2015/04/moto-480x269.jpg	C:/My%20Web%20Sites/ducati/ducati/dre.ducati.it/wp-content/uploads/2015/04/moto-480x269.jpg	(from http://dre.ducati.it/en/news/)
00:23:05	57419/57419	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Feb%202015%2015:06:46%20GMT	http://dre.ducati.it/wp-content/uploads/2015/02/165DRM1011-480x269.jpg	C:/My%20Web%20Sites/ducati/ducati/dre.ducati.it/wp-content/uploads/2015/02/165DRM1011-480x269.jpg	(from http://dre.ducati.it/en/news/)
00:23:07	104281/104281	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20May%202015%2010:41:04%20GMT	http://dre.ducati.it/wp-content/uploads/2015/02/DRE_MTS_TECHRIDE_027_-720x404.jpg	C:/My%20Web%20Sites/ducati/ducati/dre.ducati.it/wp-content/uploads/2015/02/DRE_MTS_TECHRIDE_027_-720x404.jpg	(from http://dre.ducati.it/en/news/)
00:23:10	44793/44793	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Feb%202015%2015:21:18%20GMT	http://dre.ducati.it/wp-content/uploads/2015/02/Cover_Valia-480x269.jpg	C:/My%20Web%20Sites/ducati/ducati/dre.ducati.it/wp-content/uploads/2015/02/Cover_Valia-480x269.jpg	(from http://dre.ducati.it/en/news/)
00:23:16	54216/54216	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Feb%202015%2015:16:55%20GMT	http://dre.ducati.it/wp-content/uploads/2015/02/Cover_Flavia-480x269.jpg	C:/My%20Web%20Sites/ducati/ducati/dre.ducati.it/wp-content/uploads/2015/02/Cover_Flavia-480x269.jpg	(from http://dre.ducati.it/en/news/)
00:23:17	3323/3323	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Feb%202015%2015:23:16%20GMT	http://dre.ducati.it/wp-content/uploads/2015/02/DRE_Web-08.png	C:/My%20Web%20Sites/ducati/ducati/dre.ducati.it/wp-content/uploads/2015/02/DRE_Web-08.png	(from http://dre.ducati.it/en/news/)
00:23:17	72298/72298	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Feb%202015%2015:31:50%20GMT	http://dre.ducati.it/wp-content/uploads/2015/02/lDRE_testimonials_Lorenzo_Morresi_foto-480x269.jpg	C:/My%20Web%20Sites/ducati/ducati/dre.ducati.it/wp-content/uploads/2015/02/lDRE_testimonials_Lorenzo_Morresi_foto-480x269.jpg	(from http://dre.ducati.it/en/news/)
00:23:18	2205/2205	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Feb%202015%2015:23:17%20GMT	http://dre.ducati.it/wp-content/uploads/2015/02/DRE_Web-09.png	C:/My%20Web%20Sites/ducati/ducati/dre.ducati.it/wp-content/uploads/2015/02/DRE_Web-09.png	(from http://dre.ducati.it/en/news/)
00:23:18	471/471	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Feb%202015%2015:41:07%20GMT	http://dre.ducati.it/wp-content/themes/dre/graphics/gradient_bar.png	C:/My%20Web%20Sites/ducati/ducati/dre.ducati.it/wp-content/themes/dre/graphics/gradient_bar.png	(from http://dre.ducati.it/wp-content/themes/dre/style.css)
00:23:18	987/987	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Feb%202015%2015:41:18%20GMT	http://dre.ducati.it/wp-content/themes/dre/graphics/overlay_light.png	C:/My%20Web%20Sites/ducati/ducati/dre.ducati.it/wp-content/themes/dre/graphics/overlay_light.png	(from http://dre.ducati.it/wp-content/themes/dre/style.css)
00:23:19	652/652	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Feb%202015%2015:41:20%20GMT	http://dre.ducati.it/wp-content/themes/dre/graphics/overlay_quit.png	C:/My%20Web%20Sites/ducati/ducati/dre.ducati.it/wp-content/themes/dre/graphics/overlay_quit.png	(from http://dre.ducati.it/wp-content/themes/dre/style.css)
00:23:19	474/474	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Feb%202015%2015:41:13%20GMT	http://dre.ducati.it/wp-content/themes/dre/graphics/menu_bullet.png	C:/My%20Web%20Sites/ducati/ducati/dre.ducati.it/wp-content/themes/dre/graphics/menu_bullet.png	(from http://dre.ducati.it/wp-content/themes/dre/style.css)
00:23:19	2945/2945	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Feb%202015%2015:41:19%20GMT	http://dre.ducati.it/wp-content/themes/dre/graphics/overlay_portrait.png	C:/My%20Web%20Sites/ducati/ducati/dre.ducati.it/wp-content/themes/dre/graphics/overlay_portrait.png	(from http://dre.ducati.it/wp-content/themes/dre/style.css)
00:23:19	243/243	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Feb%202015%2015:41:05%20GMT	http://dre.ducati.it/wp-content/themes/dre/graphics/glyph_menu.png	C:/My%20Web%20Sites/ducati/ducati/dre.ducati.it/wp-content/themes/dre/graphics/glyph_menu.png	(from http://dre.ducati.it/wp-content/themes/dre/style.css)
00:23:20	100938/100938	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Feb%202015%2015:22:15%20GMT	http://dre.ducati.it/wp-content/uploads/2015/02/DRE_istruttori_Poggiali-480x269.jpg	C:/My%20Web%20Sites/ducati/ducati/dre.ducati.it/wp-content/uploads/2015/02/DRE_istruttori_Poggiali-480x269.jpg	(from http://dre.ducati.it/en/news/)
00:23:20	2756/2756	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Feb%202015%2015:41:10%20GMT	http://dre.ducati.it/wp-content/themes/dre/graphics/gradient_light.png	C:/My%20Web%20Sites/ducati/ducati/dre.ducati.it/wp-content/themes/dre/graphics/gradient_light.png	(from http://dre.ducati.it/wp-content/themes/dre/style.css)
00:23:20	893/893	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Feb%202015%2015:41:06%20GMT	http://dre.ducati.it/wp-content/themes/dre/graphics/glyphs_courses.png	C:/My%20Web%20Sites/ducati/ducati/dre.ducati.it/wp-content/themes/dre/graphics/glyphs_courses.png	(from http://dre.ducati.it/wp-content/themes/dre/style.css)
00:23:21	8432/8432	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Feb%202015%2015:41:09%20GMT	http://dre.ducati.it/wp-content/themes/dre/graphics/gradient_dark.png	C:/My%20Web%20Sites/ducati/ducati/dre.ducati.it/wp-content/themes/dre/graphics/gradient_dark.png	(from http://dre.ducati.it/wp-content/themes/dre/style.css)
00:23:21	484/484	---M--	200	added ('OK')	image/png	date:Thu,%2019%20Feb%202015%2015:41:04%20GMT	http://dre.ducati.it/wp-content/themes/dre/graphics/arrows_horizontal.png	C:/My%20Web%20Sites/ducati/ducati/dre.ducati.it/wp-content/themes/dre/graphics/arrows_horizontal.png	(from http://dre.ducati.it/wp-content/themes/dre/style.css)
00:23:22	103607/103607	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Feb%202015%2015:22:55%20GMT	http://dre.ducati.it/wp-content/uploads/2015/02/DRE_testimonials_Josef_Korsten-480x269.jpg	C:/My%20Web%20Sites/ducati/ducati/dre.ducati.it/wp-content/uploads/2015/02/DRE_testimonials_Josef_Korsten-480x269.jpg	(from http://dre.ducati.it/en/news/)
